date,city,temperature_c,humidity_pct,wind_speed_mps,rainfall_mm,traffic_index,industrial_index,construction_index,festival_flag,crop_burning_flag,pm25,pm10,no2,so2,co,o3,pollution_event_text,aqi
2026-10-22,Bengaluru,20.67,65.58,4.73,1.36,60.02,28.63,8.07,0,0,42.44,85.97,27.83,10.9,0.948,27.54,normal urban conditions,148.48
2026-10-23,Chennai,19.66,48.25,3.1,0.57,55.58,57.45,61.87,0,0,47.03,117.08,56.78,20.56,1.263,30.3,normal urban conditions,193.15
2026-10-24,Hyderabad,19.76,77.23,4.6,1.38,36.39,68.33,42.34,0,1,71.9,121.82,42.92,18.23,1.035,34.99,crop burning,201.28
2026-10-25,Bengaluru,21.96,58.72,3.08,0.63,52.33,72.53,17.56,1,0,87.15,145.49,38.95,18.98,1.44,21.3,"industrial emissions, festival fireworks",206.22
2026-10-26,Bengaluru,17.26,69.37,1.34,8.07,49.87,64.98,48.6,0,0,90.68,104.44,59.26,18.64,1.256,20.14,"rain, low wind",234.65
2026-10-27,Mumbai,15.62,56.6,5.0,0.36,82.23,61.24,59.62,0,0,69.38,99.68,46.92,18.83,1.809,22.95,heavy traffic,221.05
2026-10-28,Mumbai,19.46,62.36,4.55,0.99,37.02,20.73,43.99,0,1,61.0,110.97,25.86,12.36,0.822,15.87,crop burning,147.13
2026-10-29,Bengaluru,22.79,63.05,3.16,0.83,59.3,51.73,50.32,0,1,91.86,138.82,36.31,19.93,1.211,16.99,crop burning,206.39
2026-10-30,Delhi,25.56,63.79,1.73,0.85,36.55,34.78,48.76,0,0,78.24,162.73,32.89,8.71,0.76,27.2,low wind,214.71
2026-10-31,Mumbai,22.85,70.6,2.5,0.42,45.07,75.08,33.86,0,0,58.03,70.04,43.83,19.99,1.33,11.29,industrial emissions,178.85
2026-11-01,Bengaluru,13.53,86.72,1.01,0.0,59.5,72.35,49.09,0,0,114.81,146.41,55.84,18.27,1.331,5.82,"industrial emissions, low wind",238.9
2026-11-02,Chennai,17.24,77.06,4.33,0.0,51.69,34.89,62.7,0,0,54.38,101.9,51.05,11.68,1.046,23.95,normal urban conditions,181.96
2026-11-03,Hyderabad,18.71,78.33,1.28,0.0,54.98,51.17,68.69,0,0,70.21,120.18,41.52,17.46,1.315,22.37,low wind,214.37
2026-11-04,Mumbai,18.47,83.33,3.54,0.0,60.4,56.47,63.81,0,1,89.88,161.27,28.48,19.93,1.398,26.91,crop burning,195.68
2026-11-05,Hyderabad,19.56,73.81,2.19,0.0,47.17,68.21,34.5,0,1,81.86,136.31,47.83,16.14,1.177,23.14,crop burning,228.59
2026-11-06,Bengaluru,15.19,70.8,1.49,0.0,69.22,21.84,60.72,0,1,100.25,108.6,40.58,15.56,1.175,17.93,"low wind, crop burning",203.3
2026-11-07,Hyderabad,18.13,79.2,3.49,0.0,50.18,12.23,57.31,0,1,57.8,132.83,43.24,4.66,0.785,27.49,crop burning,181.69
2026-11-08,Delhi,19.2,79.09,2.8,0.0,53.51,52.69,33.81,0,1,87.15,151.53,42.3,17.2,1.044,16.11,crop burning,239.86
2026-11-09,Hyderabad,20.41,74.0,4.21,0.0,60.85,10.0,38.71,0,1,76.31,121.61,30.52,5.93,1.101,18.02,crop burning,189.5
2026-11-10,Hyderabad,15.52,56.39,1.68,0.0,58.7,54.85,61.59,0,0,92.38,102.56,40.19,13.85,1.353,19.32,low wind,193.98
2026-11-11,Bengaluru,16.9,61.55,2.29,0.0,65.38,62.66,75.54,0,1,110.02,143.85,53.36,17.21,1.439,23.06,"construction activity, crop burning",253.12
2026-11-12,Chennai,9.83,72.17,0.33,0.0,60.14,74.25,11.77,0,0,96.64,137.33,50.65,17.68,1.432,14.28,"industrial emissions, low wind",236.65
2026-11-13,Chennai,16.07,78.34,0.58,0.0,62.58,40.79,80.8,0,0,82.87,144.79,55.05,4.94,1.189,7.04,"construction activity, low wind",196.31
2026-11-14,Bengaluru,16.36,70.13,5.36,0.0,49.87,54.9,71.28,0,0,61.49,77.8,37.24,17.62,1.295,16.72,construction activity,179.23
2026-11-15,Mumbai,14.88,82.75,5.7,0.0,37.97,63.73,51.98,0,0,28.14,68.5,43.82,19.54,0.945,16.03,normal urban conditions,158.28
2026-11-16,Hyderabad,18.43,82.05,3.31,0.0,32.23,30.84,43.19,0,1,68.59,131.39,21.16,11.45,0.784,19.1,crop burning,170.92
2026-11-17,Delhi,17.77,81.35,2.21,0.0,28.34,68.48,55.81,0,1,91.11,157.06,26.38,17.24,1.014,14.87,crop burning,175.44
2026-11-18,Chennai,11.16,86.04,2.84,0.0,83.28,56.94,35.19,0,0,86.21,131.63,59.6,14.99,1.591,17.35,heavy traffic,251.09
2026-11-19,Chennai,18.58,58.42,4.25,0.0,19.67,41.1,44.45,0,0,22.79,98.1,22.81,8.44,0.732,9.94,normal urban conditions,91.88
2026-11-20,Chennai,15.15,76.02,2.58,0.0,74.17,54.54,18.5,0,1,89.02,132.18,49.41,10.28,1.426,20.12,crop burning,213.97
2026-11-21,Mumbai,19.39,62.15,3.49,0.0,41.94,49.49,13.17,1,1,75.27,130.37,30.58,17.33,1.093,33.76,"festival fireworks, crop burning",183.24
2026-11-22,Mumbai,14.09,55.44,3.18,0.0,74.05,66.04,94.65,0,0,82.15,130.58,46.01,20.76,1.438,14.85,construction activity,232.57
2026-11-23,Chennai,18.03,66.31,2.52,0.0,19.83,45.51,49.26,1,0,67.85,120.44,32.43,16.07,0.75,20.36,festival fireworks,164.62
2026-11-24,Hyderabad,17.09,83.09,2.57,0.0,51.31,56.09,52.07,0,0,69.42,91.32,42.52,17.11,1.237,15.7,normal urban conditions,187.81
2026-11-25,Bengaluru,18.85,73.21,3.55,0.0,78.34,40.82,47.39,0,1,92.55,143.09,42.31,15.88,1.408,17.97,"heavy traffic, crop burning",221.46
2026-11-26,Hyderabad,18.31,89.16,2.03,0.0,66.48,35.12,31.44,1,0,75.99,93.23,49.6,14.77,1.259,10.17,festival fireworks,210.84
2026-11-27,Hyderabad,17.17,71.55,3.74,0.0,49.68,55.09,41.86,0,1,90.79,141.09,47.45,13.46,1.194,32.8,crop burning,229.51
2026-11-28,Bengaluru,13.33,95.0,2.63,0.0,23.98,35.86,49.82,0,0,65.95,102.54,27.47,13.4,0.612,16.63,normal urban conditions,131.93
2026-11-29,Chennai,13.51,74.12,3.35,0.0,33.91,66.41,44.07,0,1,76.14,124.06,43.16,16.74,0.922,11.84,crop burning,172.29
2026-11-30,Mumbai,16.19,70.69,4.86,0.0,77.3,62.66,32.96,0,0,94.96,113.02,45.06,16.18,1.564,12.93,heavy traffic,226.58
2026-12-01,Chennai,16.98,57.12,3.0,0.0,52.43,38.23,57.59,1,0,63.38,100.38,42.43,16.54,1.06,20.91,festival fireworks,188.7
2026-12-02,Mumbai,15.18,82.28,4.3,0.0,56.85,55.85,51.77,0,0,74.35,123.6,43.58,20.66,1.223,1.3,normal urban conditions,191.17
2026-12-03,Hyderabad,18.88,63.57,1.05,0.0,62.54,38.15,55.86,0,0,68.36,126.55,40.38,6.06,1.275,28.12,low wind,201.92
2026-12-04,Chennai,16.16,64.02,2.64,0.0,37.15,23.12,62.1,0,0,62.69,129.16,42.9,9.93,0.755,15.61,normal urban conditions,148.26
2026-12-05,Chennai,14.1,84.74,3.23,0.0,64.52,41.25,44.59,0,0,75.27,96.1,45.28,12.68,1.079,18.31,normal urban conditions,183.03
2026-12-06,Chennai,16.17,82.07,5.51,0.0,51.29,51.09,44.62,0,0,42.1,64.91,34.55,18.66,1.305,20.09,normal urban conditions,155.54
2026-12-07,Mumbai,17.68,80.75,0.85,0.0,62.7,61.39,77.65,0,0,91.63,115.48,50.2,12.47,1.467,24.79,"construction activity, low wind",234.53
2026-12-08,Chennai,17.97,65.6,3.08,0.0,48.75,54.69,29.12,0,0,78.21,97.97,35.54,6.78,1.259,23.46,normal urban conditions,156.42
2026-12-09,Chennai,22.64,65.45,4.95,0.0,32.83,68.34,10.53,0,0,33.68,109.73,28.26,20.4,0.964,27.8,normal urban conditions,169.18
2026-12-10,Chennai,14.99,70.71,2.26,0.0,51.16,34.34,59.11,0,0,70.85,139.35,35.9,15.38,1.064,24.9,normal urban conditions,208.7
2026-12-11,Delhi,16.78,77.88,2.94,0.0,68.25,45.22,35.41,0,0,73.01,96.07,44.16,8.88,1.239,15.57,normal urban conditions,189.17
2026-12-12,Bengaluru,18.28,84.54,3.6,0.0,64.3,81.6,26.45,0,0,73.07,143.76,46.61,19.68,1.506,32.97,industrial emissions,224.94
2026-12-13,Chennai,16.93,73.63,3.42,0.0,58.49,17.24,65.7,0,0,43.52,118.57,44.08,14.35,1.028,20.95,normal urban conditions,182.43
2026-12-14,Bengaluru,15.5,90.7,5.08,0.0,72.37,43.86,45.1,0,0,71.73,84.88,40.58,10.78,1.295,15.44,normal urban conditions,182.84
2026-12-15,Mumbai,12.35,82.13,3.74,0.0,54.74,32.71,22.73,0,0,53.67,79.44,32.27,12.54,1.143,9.05,normal urban conditions,121.22
2026-12-16,Bengaluru,15.47,68.62,4.79,0.0,58.9,48.48,86.7,0,0,77.12,93.38,34.21,16.28,1.227,16.82,construction activity,177.34
2026-12-17,Delhi,13.78,80.44,2.77,0.0,50.32,44.18,15.79,0,0,60.65,100.82,31.95,9.79,1.257,18.74,normal urban conditions,186.42
2026-12-18,Hyderabad,11.82,90.59,2.31,0.0,73.31,62.84,46.27,0,0,85.28,124.83,58.82,15.36,1.514,14.3,normal urban conditions,233.56
2026-12-19,Bengaluru,14.61,91.55,2.93,0.0,62.66,56.6,10.21,0,0,70.64,109.49,48.17,10.98,1.138,27.84,normal urban conditions,222.24
2026-12-20,Hyderabad,13.86,83.97,1.81,0.0,49.09,28.5,53.41,0,0,57.59,68.12,41.32,11.07,0.865,12.82,low wind,162.49
2026-12-21,Bengaluru,18.75,68.93,3.78,0.0,34.18,41.41,35.18,0,0,62.84,80.66,37.84,11.25,1.076,24.8,normal urban conditions,172.95
2026-12-22,Mumbai,18.8,66.47,2.74,0.0,75.68,52.0,64.39,0,0,76.94,125.12,48.87,15.94,1.441,12.49,heavy traffic,206.1
2026-12-23,Bengaluru,14.29,77.56,2.39,0.0,46.09,65.31,47.65,0,0,67.35,122.43,51.54,19.35,1.214,31.83,normal urban conditions,221.6
2026-12-24,Bengaluru,16.22,87.19,3.8,0.0,59.15,95.79,75.01,0,0,98.05,101.18,48.32,26.49,1.535,8.1,"construction activity, industrial emissions",224.88
2026-12-25,Bengaluru,11.43,78.14,1.83,0.0,95.64,64.65,39.41,1,0,105.95,116.13,55.51,24.34,1.899,29.43,"heavy traffic, low wind, festival fireworks",270.73
2026-12-26,Mumbai,15.52,75.48,4.12,0.0,70.82,33.78,15.91,0,0,54.1,115.89,45.96,13.03,1.15,16.53,normal urban conditions,174.73
2026-12-27,Mumbai,18.2,69.58,2.63,0.0,83.78,50.31,52.75,1,0,95.52,110.93,54.61,14.1,1.664,4.02,"heavy traffic, festival fireworks",219.55
2026-12-28,Mumbai,19.47,64.89,4.59,0.0,49.39,55.26,42.95,0,0,60.89,105.56,40.17,14.72,1.275,30.39,normal urban conditions,195.26
2026-12-29,Hyderabad,14.86,69.78,2.73,0.0,75.14,42.65,11.61,0,0,65.58,81.83,54.9,10.93,1.408,18.38,heavy traffic,188.53
2026-12-30,Hyderabad,20.16,69.05,3.96,0.0,58.43,60.46,26.89,0,0,69.95,125.65,45.18,18.02,1.347,17.63,normal urban conditions,199.08
2026-12-31,Mumbai,12.45,90.26,3.42,0.0,63.86,11.12,33.26,0,0,44.21,55.85,39.27,7.29,1.053,18.51,normal urban conditions,160.05
2027-01-01,Hyderabad,14.19,69.47,4.09,0.0,94.33,61.96,79.11,1,0,99.73,133.81,66.48,18.47,1.619,22.12,"heavy traffic, construction activity, festival fireworks",265.67
2027-01-02,Mumbai,20.07,68.28,3.33,0.0,57.54,43.43,62.15,0,0,74.64,135.37,43.15,11.15,1.247,23.75,normal urban conditions,231.48
2027-01-03,Mumbai,22.95,57.08,1.2,0.0,62.31,50.03,41.05,0,0,82.23,132.58,50.2,13.61,1.318,31.72,low wind,237.75
2027-01-04,Bengaluru,19.42,75.37,4.41,0.0,47.55,78.38,57.42,1,0,52.61,93.0,34.95,20.84,1.312,21.4,"industrial emissions, festival fireworks",178.18
2027-01-05,Chennai,17.82,83.0,3.09,0.0,76.22,29.29,7.21,0,0,61.25,89.22,68.42,11.31,1.379,22.39,heavy traffic,240.84
2027-01-06,Mumbai,11.35,90.1,4.15,0.0,53.03,56.91,36.7,0,0,49.44,92.29,32.01,10.34,1.179,9.78,normal urban conditions,155.1
2027-01-07,Chennai,11.87,75.52,4.03,0.0,78.36,66.29,56.02,0,0,91.18,106.9,49.97,17.56,1.708,20.82,heavy traffic,226.5
2027-01-08,Hyderabad,18.33,74.72,2.27,0.0,35.6,55.07,51.31,0,0,60.53,104.76,33.4,13.41,1.008,15.49,normal urban conditions,152.07
2027-01-09,Delhi,16.86,68.46,2.1,0.0,70.78,22.94,37.21,0,0,79.92,117.91,56.61,14.22,1.28,11.19,normal urban conditions,248.87
2027-01-10,Mumbai,14.62,76.85,3.99,0.0,51.7,76.31,47.23,0,0,55.45,94.74,41.52,22.12,1.306,15.38,industrial emissions,202.88
2027-01-11,Delhi,18.13,72.25,2.84,0.0,73.69,48.2,54.76,0,0,80.85,140.21,51.89,7.86,1.507,17.37,normal urban conditions,233.2
2027-01-12,Delhi,18.28,69.58,4.32,0.0,61.78,42.5,47.81,0,0,59.96,86.44,38.41,16.21,1.255,26.2,normal urban conditions,188.63
2027-01-13,Mumbai,20.77,68.64,2.99,0.0,53.43,46.41,65.22,0,0,95.9,104.07,34.76,15.59,1.163,11.02,normal urban conditions,171.03
2027-01-14,Hyderabad,18.35,73.48,4.43,0.0,55.82,45.12,54.37,0,0,71.16,105.44,43.34,9.77,1.287,26.93,normal urban conditions,222.67
2027-01-15,Bengaluru,21.62,63.72,3.71,0.0,48.39,30.58,58.22,0,0,66.45,114.06,30.74,14.53,0.876,17.89,normal urban conditions,159.82
2027-01-16,Delhi,17.96,66.8,3.55,0.0,75.4,54.97,82.27,0,0,101.22,138.87,51.64,11.96,1.462,2.61,"heavy traffic, construction activity",258.56
2027-01-17,Chennai,17.59,86.56,2.75,0.0,45.22,41.25,64.55,0,0,69.79,112.37,40.89,17.04,0.991,8.84,normal urban conditions,175.66
2027-01-18,Mumbai,21.13,94.11,3.48,0.0,57.73,64.08,82.82,0,0,79.13,104.01,57.02,15.31,1.357,16.18,construction activity,212.58
2027-01-19,Delhi,15.0,59.25,4.63,0.0,67.52,61.32,34.56,0,0,59.44,86.04,39.79,12.26,1.453,22.25,normal urban conditions,233.29
2027-01-20,Bengaluru,26.38,50.74,3.13,0.0,87.82,81.26,16.15,0,0,82.47,110.0,59.94,26.36,1.79,25.49,"heavy traffic, industrial emissions",246.14
2027-01-21,Bengaluru,19.06,58.88,3.84,0.0,61.85,48.19,45.19,0,0,34.29,75.93,42.87,10.07,1.224,12.95,normal urban conditions,147.4
2027-01-22,Bengaluru,19.08,67.41,3.26,0.0,58.12,37.54,43.49,0,0,61.46,126.08,40.69,10.59,1.171,14.96,normal urban conditions,178.05
2027-01-23,Delhi,19.51,77.1,3.35,0.0,66.38,25.54,77.19,0,0,72.41,123.32,56.73,9.26,1.226,11.13,construction activity,227.79
2027-01-24,Delhi,23.57,71.21,5.27,0.0,28.82,91.48,25.4,0,0,47.32,83.95,36.89,20.27,1.131,24.23,industrial emissions,211.24
2027-01-25,Mumbai,20.32,69.3,4.64,0.0,42.82,63.92,46.42,0,0,39.93,110.23,23.36,19.32,1.236,20.22,normal urban conditions,157.18
2027-01-26,Hyderabad,13.12,77.9,3.3,0.0,55.99,39.54,56.1,0,0,63.67,117.52,39.04,13.5,1.208,20.17,normal urban conditions,196.0
2027-01-27,Chennai,22.15,59.38,3.46,0.0,50.59,82.48,50.0,0,0,54.41,77.38,45.86,23.21,1.353,10.67,industrial emissions,176.56
2027-01-28,Mumbai,16.92,67.52,2.36,0.0,36.39,76.41,44.57,0,0,85.47,66.1,39.83,20.34,0.957,15.46,industrial emissions,165.01
2027-01-29,Delhi,18.26,68.82,2.99,0.0,75.72,27.68,55.17,0,0,68.25,88.94,41.41,6.41,1.307,33.99,heavy traffic,206.36
2027-01-30,Chennai,14.1,56.09,3.57,0.0,66.16,38.44,69.58,0,0,46.98,109.3,35.61,14.8,1.325,23.51,normal urban conditions,162.11
2027-01-31,Delhi,19.52,56.53,4.22,0.0,64.24,49.62,78.71,0,0,66.32,130.23,57.23,15.64,1.296,19.88,construction activity,250.6
2027-02-01,Delhi,18.55,57.6,4.1,0.0,54.9,32.74,48.66,0,0,62.62,77.92,39.4,10.36,1.129,14.38,normal urban conditions,182.11
2027-02-02,Hyderabad,20.8,74.88,1.87,0.0,67.27,50.26,31.68,0,0,77.03,128.43,47.22,21.26,1.341,28.21,low wind,213.75
2027-02-03,Hyderabad,19.65,70.5,4.37,0.0,74.23,64.82,78.69,0,0,69.25,127.56,63.69,19.2,1.548,31.07,construction activity,243.54
2027-02-04,Bengaluru,26.28,69.52,3.09,0.0,61.76,27.28,26.45,0,0,50.88,121.45,35.0,14.19,1.267,16.07,normal urban conditions,168.7
2027-02-05,Chennai,26.45,44.89,2.02,0.0,73.11,57.27,83.81,0,0,83.16,144.53,55.43,19.09,1.534,19.78,construction activity,242.42
2027-02-06,Chennai,20.64,52.52,4.8,0.0,53.26,73.03,74.88,0,0,60.95,134.03,36.59,17.43,1.224,25.0,"construction activity, industrial emissions",181.4
2027-02-07,Mumbai,20.69,73.95,4.96,0.0,67.56,59.2,77.79,0,0,58.33,116.87,51.07,18.37,1.283,23.11,construction activity,204.57
2027-02-08,Chennai,19.38,40.45,3.52,0.0,84.28,50.64,61.71,0,0,74.73,126.64,46.13,16.05,1.601,27.18,heavy traffic,222.9
2027-02-09,Bengaluru,23.82,77.37,4.05,0.0,85.71,39.97,5.75,0,0,50.02,87.13,53.53,11.72,1.612,34.72,heavy traffic,208.4
2027-02-10,Delhi,19.51,49.91,4.12,0.0,87.24,66.96,27.22,0,0,81.31,134.01,68.32,14.05,1.566,15.94,heavy traffic,287.01
2027-02-11,Chennai,19.24,76.77,4.87,0.0,70.57,30.82,54.14,0,0,70.71,90.54,42.69,12.0,1.265,19.65,normal urban conditions,181.14
2027-02-12,Delhi,23.44,56.51,4.07,0.0,66.51,56.37,34.49,0,0,52.34,95.9,33.5,17.78,1.576,29.16,normal urban conditions,200.97
2027-02-13,Hyderabad,18.89,79.07,1.61,0.0,58.82,52.46,41.69,0,0,69.19,121.61,46.13,15.44,1.249,23.87,low wind,224.64
2027-02-14,Bengaluru,20.39,95.0,5.61,0.0,37.08,72.26,60.26,0,0,52.33,126.83,39.69,18.01,1.331,13.28,industrial emissions,172.87
2027-02-15,Mumbai,15.76,48.04,4.48,0.0,44.48,41.51,44.6,0,0,46.71,86.78,40.24,13.72,0.967,16.64,normal urban conditions,153.41
2027-02-16,Mumbai,22.61,72.92,2.59,0.0,63.31,43.04,23.62,0,0,68.01,126.24,53.4,13.03,1.216,18.47,normal urban conditions,218.92
2027-02-17,Hyderabad,26.32,45.29,1.96,0.0,64.27,29.65,65.71,0,0,75.3,115.81,52.14,16.39,1.143,38.97,low wind,253.44
2027-02-18,Chennai,22.66,70.2,3.81,0.0,88.6,59.87,58.3,0,0,86.45,144.6,55.29,17.39,1.57,15.19,heavy traffic,232.34
2027-02-19,Mumbai,24.89,62.31,2.87,0.0,87.04,44.37,43.02,0,0,93.18,115.62,49.55,12.64,1.425,21.94,heavy traffic,207.38
2027-02-20,Bengaluru,17.96,70.52,3.6,0.0,55.02,36.48,62.23,0,0,63.07,122.83,32.18,7.41,1.111,24.84,normal urban conditions,181.52
2027-02-21,Hyderabad,21.21,57.84,4.09,0.0,79.09,38.2,49.9,0,0,53.41,99.33,44.54,12.52,1.44,15.1,heavy traffic,192.97
2027-02-22,Delhi,17.67,77.24,2.52,0.0,58.37,61.67,74.63,0,0,64.58,91.06,49.35,15.14,1.263,20.26,construction activity,227.52
2027-02-23,Bengaluru,19.82,53.44,1.86,0.0,76.92,32.15,51.02,0,0,91.98,127.35,40.33,10.3,1.328,9.19,"heavy traffic, low wind",180.52
2027-02-24,Chennai,22.82,78.24,3.66,0.0,78.9,33.75,74.48,0,0,81.02,148.5,41.77,15.23,1.515,22.51,"heavy traffic, construction activity",223.02
2027-02-25,Hyderabad,20.81,63.14,2.56,0.0,85.87,68.13,10.53,0,0,80.49,98.29,61.56,18.14,1.767,22.23,heavy traffic,235.29
2027-02-26,Delhi,16.26,56.39,3.38,0.0,58.12,49.01,57.18,0,0,69.84,87.52,38.96,9.79,1.221,21.32,normal urban conditions,189.63
2027-02-27,Delhi,16.55,86.16,1.59,0.0,82.23,69.2,40.04,0,0,93.98,137.47,60.4,19.93,1.686,10.68,"heavy traffic, low wind",294.62
2027-02-28,Hyderabad,16.36,69.68,2.9,0.0,36.03,45.53,30.82,0,0,57.59,71.69,29.44,9.54,0.825,20.23,normal urban conditions,140.53
2027-03-01,Hyderabad,25.47,83.04,4.06,0.0,89.67,51.98,71.17,0,0,79.97,151.66,56.33,17.4,1.659,21.77,"heavy traffic, construction activity",258.9
2027-03-02,Hyderabad,30.19,72.88,3.93,0.0,68.53,54.81,65.78,0,0,83.54,153.24,42.66,14.34,1.396,34.95,normal urban conditions,247.69
2027-03-03,Mumbai,28.09,54.16,2.25,0.0,68.87,76.97,7.87,0,0,67.75,125.45,42.45,19.58,1.508,31.41,industrial emissions,217.67
2027-03-04,Hyderabad,18.31,68.13,1.8,0.0,36.33,75.51,62.31,0,0,65.5,111.4,47.48,19.01,1.142,9.75,"industrial emissions, low wind",188.87
2027-03-05,Mumbai,28.26,63.23,3.22,0.0,62.71,72.76,59.88,0,0,59.64,136.88,45.34,18.2,1.429,20.13,industrial emissions,212.16
2027-03-06,Bengaluru,26.81,78.3,3.87,0.0,90.62,40.68,33.54,0,0,70.61,136.2,51.43,14.14,1.476,19.03,heavy traffic,226.62
2027-03-07,Bengaluru,19.36,72.62,3.69,0.0,62.1,34.24,31.29,0,0,70.71,102.2,36.88,12.72,1.335,21.2,normal urban conditions,181.7
2027-03-08,Bengaluru,23.09,67.4,2.59,0.0,80.34,65.69,16.19,0,0,72.43,137.16,58.83,23.12,1.684,21.43,heavy traffic,230.62
2027-03-09,Delhi,27.29,60.7,3.56,0.0,69.48,76.78,41.25,0,0,60.59,88.99,54.49,19.96,1.513,24.51,industrial emissions,248.41
2027-03-10,Chennai,25.65,63.34,5.0,0.0,85.93,72.93,44.45,0,0,76.7,114.31,59.49,19.41,1.578,44.23,"heavy traffic, industrial emissions",237.82
2027-03-11,Delhi,20.07,80.8,3.45,0.0,71.99,52.23,63.94,0,0,70.74,83.45,45.37,13.23,1.231,15.75,normal urban conditions,201.59
2027-03-12,Chennai,25.83,63.75,1.24,0.0,54.02,65.1,53.39,0,0,95.51,135.66,46.76,18.56,1.449,34.29,low wind,232.73
2027-03-13,Delhi,17.59,65.54,3.44,0.0,69.83,65.42,26.8,0,0,80.27,113.12,52.99,14.4,1.467,18.78,normal urban conditions,245.46
2027-03-14,Hyderabad,23.33,59.82,5.65,0.0,94.55,54.68,52.78,1,0,66.64,103.18,64.35,19.2,1.774,8.4,"heavy traffic, festival fireworks",221.36
2027-03-15,Delhi,27.41,57.07,1.66,0.0,76.89,55.46,42.92,0,0,80.29,117.39,55.16,11.42,1.43,27.57,"heavy traffic, low wind",255.74
2027-03-16,Delhi,24.06,50.94,3.24,0.0,67.07,53.77,29.3,0,0,56.97,90.81,41.34,13.07,1.353,32.95,normal urban conditions,224.88
2027-03-17,Bengaluru,22.5,58.54,2.93,0.0,100.0,37.81,16.21,0,0,63.22,105.11,58.66,8.16,1.656,27.79,heavy traffic,212.79
2027-03-18,Bengaluru,26.67,78.12,3.32,0.0,87.48,39.65,60.5,0,0,79.7,145.14,51.2,14.6,1.557,25.09,heavy traffic,197.62
2027-03-19,Delhi,26.92,60.89,3.43,0.0,82.0,39.37,56.93,0,0,81.88,104.13,37.92,12.03,1.477,25.67,heavy traffic,224.46
2027-03-20,Chennai,27.93,69.29,4.57,0.0,74.01,23.21,59.14,0,0,60.27,122.82,31.21,12.77,1.204,21.58,normal urban conditions,189.04
2027-03-21,Mumbai,26.62,38.38,3.3,0.0,80.61,54.57,33.44,0,0,64.35,111.15,52.19,12.8,1.47,34.31,heavy traffic,225.39
2027-03-22,Mumbai,27.24,68.41,4.73,0.0,81.13,51.27,51.42,0,0,47.35,103.42,50.51,16.8,1.525,21.74,heavy traffic,201.47
2027-03-23,Mumbai,26.2,61.85,3.06,0.0,34.0,65.72,20.49,0,0,47.01,92.16,35.63,19.25,0.912,20.51,normal urban conditions,161.38
2027-03-24,Hyderabad,24.8,59.63,2.78,0.0,75.25,74.69,28.27,0,0,83.17,107.85,60.5,19.59,1.535,27.36,"heavy traffic, industrial emissions",259.31
2027-03-25,Delhi,24.27,66.62,2.4,0.0,66.36,75.84,48.67,0,0,68.19,119.99,46.9,19.23,1.489,21.25,industrial emissions,240.99
2027-03-26,Hyderabad,23.29,60.54,1.02,0.0,60.93,77.53,53.25,0,0,100.14,145.84,44.12,19.82,1.478,32.51,"industrial emissions, low wind",254.97
2027-03-27,Mumbai,20.36,46.31,3.53,0.0,65.8,38.37,15.42,0,0,48.44,78.77,38.49,10.41,1.39,26.91,normal urban conditions,159.1
2027-03-28,Delhi,21.13,76.23,5.66,0.0,44.03,26.22,26.85,0,0,38.28,62.84,26.52,7.97,0.898,15.03,normal urban conditions,150.61
2027-03-29,Mumbai,23.15,68.02,3.75,0.0,40.05,68.75,40.69,0,0,54.82,102.53,39.12,19.63,1.146,14.56,normal urban conditions,171.36
2027-03-30,Bengaluru,24.72,61.35,4.02,0.0,88.87,76.88,67.17,0,0,74.6,132.6,54.53,18.19,1.628,20.22,"heavy traffic, industrial emissions",229.37
2027-03-31,Bengaluru,28.32,52.31,2.7,0.0,76.32,80.01,31.74,0,0,84.11,139.98,43.91,21.16,1.673,43.67,"heavy traffic, industrial emissions",216.44
2027-04-01,Mumbai,27.37,47.94,2.91,0.0,31.39,60.73,50.81,1,0,59.53,127.41,20.17,21.37,0.918,25.64,festival fireworks,157.25
2027-04-02,Mumbai,30.51,62.68,4.38,0.0,60.78,16.06,52.91,0,0,43.46,100.63,36.79,8.2,1.051,32.57,normal urban conditions,174.16
2027-04-03,Bengaluru,30.74,76.42,5.61,0.0,84.09,58.58,43.01,0,0,43.55,88.08,45.16,14.57,1.649,16.6,heavy traffic,186.07
2027-04-04,Bengaluru,26.81,65.07,4.99,0.0,65.52,62.0,53.36,0,0,76.95,119.08,34.28,15.95,1.45,17.35,normal urban conditions,182.16
2027-04-05,Chennai,29.28,47.47,4.17,0.0,89.92,74.54,21.1,0,0,73.24,90.09,62.83,19.04,1.66,27.09,"heavy traffic, industrial emissions",212.82
2027-04-06,Chennai,26.77,65.31,3.24,0.0,86.8,77.73,34.88,0,0,94.53,117.79,68.91,21.28,1.822,36.79,"heavy traffic, industrial emissions",287.11
2027-04-07,Chennai,31.47,59.24,3.45,0.0,48.29,68.37,76.69,0,0,76.85,120.88,42.32,17.85,1.237,19.16,construction activity,216.79
2027-04-08,Chennai,29.41,69.86,2.3,0.0,67.71,41.43,78.1,0,0,91.16,127.95,47.87,19.86,1.412,21.38,construction activity,213.03
2027-04-09,Hyderabad,23.93,71.12,1.46,0.0,62.83,33.48,64.86,0,0,71.9,118.36,45.48,13.62,1.322,28.94,low wind,209.89
2027-04-10,Mumbai,27.98,32.35,1.85,0.0,47.77,61.61,70.01,0,0,58.12,82.24,29.38,19.2,1.321,40.66,"construction activity, low wind",194.77
